SyncHistoryID,SyncDate,Statistic,Status,SynType
463,"2018-09-23 16:17:18","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
464,"2018-09-23 16:17:18","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
465,"2018-09-23 16:17:18","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
466,"2018-09-23 16:17:18","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
467,"2018-09-23 16:17:19","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
468,"2018-09-23 16:17:24","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
469,"2018-09-23 16:17:37","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
470,"2018-09-23 16:22:37","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
471,"2018-09-23 16:22:37","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
472,"2018-09-23 16:22:37","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
473,"2018-09-23 16:22:37","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
474,"2018-09-23 16:22:38","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
475,"2018-09-23 16:22:38","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
476,"2018-09-23 16:22:41","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
477,"2018-09-23 16:22:56","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
478,"2018-09-23 16:27:56","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
479,"2018-09-23 16:27:57","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
480,"2018-09-23 16:27:57","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
481,"2018-09-23 16:27:57","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
482,"2018-09-23 16:27:57","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
483,"2018-09-23 16:27:58","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
484,"2018-09-23 16:28:00","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
485,"2018-09-23 16:28:15","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
486,"2018-09-23 16:33:16","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
487,"2018-09-23 16:33:16","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
488,"2018-09-23 16:33:16","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
489,"2018-09-23 16:33:17","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
490,"2018-09-23 16:33:17","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
491,"2018-09-23 16:33:17","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
492,"2018-09-23 16:33:20","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
493,"2018-09-23 16:33:33","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
494,"2018-09-23 16:38:33","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
495,"2018-09-23 16:38:33","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
496,"2018-09-23 16:38:33","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
497,"2018-09-23 16:38:33","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
498,"2018-09-23 16:38:34","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
499,"2018-09-23 16:38:34","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
500,"2018-09-23 16:38:37","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
501,"2018-09-23 16:38:52","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
502,"2018-09-23 16:43:52","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
503,"2018-09-23 16:43:52","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
504,"2018-09-23 16:43:53","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
505,"2018-09-23 16:43:53","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
506,"2018-09-23 16:43:53","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
507,"2018-09-23 16:43:54","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
508,"2018-09-23 16:43:56","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
509,"2018-09-23 16:44:10","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
510,"2018-09-23 16:49:10","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
511,"2018-09-23 16:49:11","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
512,"2018-09-23 16:49:12","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
513,"2018-09-23 16:49:12","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
514,"2018-09-23 16:49:12","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
515,"2018-09-23 16:49:13","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
516,"2018-09-23 16:49:15","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
517,"2018-09-23 16:49:29","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
518,"2018-09-23 16:54:29","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
519,"2018-09-23 16:54:29","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
520,"2018-09-23 16:54:29","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
521,"2018-09-23 16:54:30","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
522,"2018-09-23 16:54:30","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
523,"2018-09-23 16:54:30","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
524,"2018-09-23 16:54:33","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
525,"2018-09-23 16:54:49","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
526,"2018-09-23 16:59:49","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
527,"2018-09-23 16:59:49","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
528,"2018-09-23 16:59:49","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
529,"2018-09-23 16:59:49","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
530,"2018-09-23 16:59:50","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
531,"2018-09-23 16:59:50","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
532,"2018-09-23 16:59:53","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
533,"2018-09-23 17:00:07","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
534,"2018-09-23 17:05:08","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
535,"2018-09-23 17:05:08","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
536,"2018-09-23 17:05:08","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
537,"2018-09-23 17:05:08","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
538,"2018-09-23 17:05:08","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
539,"2018-09-23 17:05:09","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
540,"2018-09-23 17:05:11","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
541,"2018-09-23 17:05:24","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
542,"2018-09-23 17:10:25","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
543,"2018-09-23 17:10:25","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
544,"2018-09-23 17:10:25","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
545,"2018-09-23 17:10:25","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
546,"2018-09-23 17:10:25","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
547,"2018-09-23 17:10:26","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
548,"2018-09-23 17:10:28","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
549,"2018-09-23 17:10:42","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
550,"2018-09-23 17:15:42","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
551,"2018-09-23 17:15:42","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
552,"2018-09-23 17:15:43","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
553,"2018-09-23 17:15:43","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
554,"2018-09-23 17:15:43","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
555,"2018-09-23 17:15:44","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
556,"2018-09-23 17:15:46","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
557,"2018-09-23 17:16:04","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
558,"2018-09-23 17:21:04","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
559,"2018-09-23 17:21:05","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
560,"2018-09-23 17:21:05","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
561,"2018-09-23 17:21:05","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
562,"2018-09-23 17:21:05","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
563,"2018-09-23 17:21:06","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
564,"2018-09-23 17:21:09","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
565,"2018-09-23 17:21:21","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
566,"2018-09-23 17:26:21","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
567,"2018-09-23 17:26:22","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
568,"2018-09-23 17:26:22","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
569,"2018-09-23 17:26:22","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
570,"2018-09-23 17:26:22","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
571,"2018-09-23 17:26:23","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
572,"2018-09-23 17:26:25","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
573,"2018-09-23 17:26:38","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
574,"2018-09-23 17:31:38","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
575,"2018-09-23 17:31:38","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
576,"2018-09-23 17:31:38","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
577,"2018-09-23 17:31:39","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
578,"2018-09-23 17:31:39","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
579,"2018-09-23 17:31:39","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
580,"2018-09-23 17:31:42","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
581,"2018-09-23 17:31:54","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
582,"2018-09-23 17:36:54","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
583,"2018-09-23 17:36:54","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
584,"2018-09-23 17:36:55","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
585,"2018-09-23 17:36:55","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
586,"2018-09-23 17:36:55","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
587,"2018-09-23 17:36:55","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
588,"2018-09-23 17:36:58","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
589,"2018-09-23 17:37:10","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
590,"2018-09-23 17:42:11","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
591,"2018-09-23 17:42:11","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
592,"2018-09-23 17:42:11","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
593,"2018-09-23 17:42:11","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
594,"2018-09-23 17:42:12","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
595,"2018-09-23 17:42:12","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
596,"2018-09-23 17:42:15","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
597,"2018-09-23 17:42:29","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
598,"2018-09-23 17:47:29","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
599,"2018-09-23 17:47:29","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
600,"2018-09-23 17:47:29","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
601,"2018-09-23 17:47:29","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
602,"2018-09-23 17:47:30","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
603,"2018-09-23 17:47:30","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
604,"2018-09-23 17:47:33","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
605,"2018-09-23 17:47:45","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
606,"2018-09-23 17:52:45","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
607,"2018-09-23 17:52:45","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
608,"2018-09-23 17:52:45","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
609,"2018-09-23 17:52:46","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
610,"2018-09-23 17:52:46","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
611,"2018-09-23 17:52:46","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
612,"2018-09-23 17:52:49","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
613,"2018-09-23 17:53:06","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
614,"2018-09-23 17:58:06","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
615,"2018-09-23 17:58:06","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
616,"2018-09-23 17:58:06","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
617,"2018-09-23 17:58:06","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
618,"2018-09-23 17:58:07","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
619,"2018-09-23 17:58:07","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
620,"2018-09-23 17:58:09","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
621,"2018-09-23 17:58:25","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
622,"2018-09-23 18:03:26","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
623,"2018-09-23 18:03:26","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
624,"2018-09-23 18:03:26","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
625,"2018-09-23 18:03:27","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
626,"2018-09-23 18:03:27","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
627,"2018-09-23 18:03:27","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
628,"2018-09-23 18:03:30","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
629,"2018-09-23 18:03:42","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
630,"2018-09-23 18:08:42","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
631,"2018-09-23 18:08:43","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
632,"2018-09-23 18:08:43","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
633,"2018-09-23 18:08:43","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
634,"2018-09-23 18:08:43","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
635,"2018-09-23 18:08:44","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
636,"2018-09-23 18:08:46","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
637,"2018-09-23 18:09:00","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
638,"2018-09-23 18:14:00","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
639,"2018-09-23 18:14:01","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
640,"2018-09-23 18:14:01","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
641,"2018-09-23 18:14:01","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
642,"2018-09-23 18:14:01","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
643,"2018-09-23 18:14:02","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
644,"2018-09-23 18:14:04","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
645,"2018-09-23 18:14:18","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
646,"2018-09-23 18:19:18","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
647,"2018-09-23 18:19:18","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
648,"2018-09-23 18:19:18","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
649,"2018-09-23 18:19:19","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
650,"2018-09-23 18:19:19","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
651,"2018-09-23 18:19:19","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
